generacja;koszt_scierzki
1;5496
2;5398
3;5127
4;5084
5;4867
6;4739
7;4496
8;4496
9;4456
10;4359
11;4271
12;4271
13;4153
14;4025
15;4025
16;3969
17;3795
18;3795
19;3780
20;3712
21;3688
22;3549
23;3433
24;3433
25;3257
26;3257
27;3192
28;3192
29;3035
30;3031
31;3031
32;2850
33;2850
34;2850
35;2850
36;2850
37;2850
38;2850
39;2816
40;2791
41;2678
42;2678
43;2514
44;2514
45;2514
46;2514
47;2491
48;2491
49;2442
50;2442
51;2426
52;2359
53;2324
54;2266
55;2266
56;2226
57;2226
58;2226
59;2226
60;2226
61;2226
62;2226
63;2226
64;2226
65;2212
66;2212
67;2212
68;2192
69;2192
70;2192
71;2192
72;2192
73;2172
74;2172
75;2169
76;2169
77;2169
78;2149
79;2149
80;2149
81;2104
82;2104
83;2104
84;2097
85;2097
86;2097
87;2097
88;2097
89;2089
90;2089
91;2089
92;2089
93;2089
94;2089
95;2089
96;2089
97;2089
98;2089
99;2089
100;2089
101;2089
102;2089
103;2089
104;2089
105;2089
106;2089
107;2089
108;2089
109;2089
110;2089
111;2089
112;2089
113;2089
114;2089
115;2089
116;2089
117;2089
118;2089
119;2089
120;2089
121;2089
122;2089
123;2089
124;2089
125;2089
126;2089
127;2089
128;2089
129;2089
130;2089
131;2089
132;2089
133;2089
134;2089
135;2089
136;2089
137;2089
138;2089
139;2089
140;2089
141;2089
142;2089
143;2089
144;2089
145;2089
146;2089
147;2089
148;2089
149;2089
150;2089
151;2089
152;2084
153;2084
154;2084
155;2084
156;2084
157;2084
158;2084
159;2084
160;2084
161;2084
162;2084
163;2084
164;2084
165;2084
166;2084
167;2084
168;2084
169;2084
170;2084
171;2084
172;2084
173;2084
174;2084
175;2084
176;2084
177;2084
178;2084
179;2084
180;2084
181;2084
182;2084
183;2067
184;2067
185;2067
186;2067
187;2065
188;2065
189;2065
190;2065
191;2065
192;2065
193;2065
194;2065
195;2065
196;2065
197;2065
198;2065
199;2065
200;2065
201;2065
202;2065
203;2065
204;2065
205;2065
206;2065
207;2065
208;2065
209;2065
210;2065
211;2065
212;2065
213;2065
214;2065
215;2065
216;2065
217;2065
218;2065
219;2065
220;2065
221;2065
222;2065
223;2065
224;2039
225;2039
226;2039
227;2039
228;2039
229;2039
230;2039
231;2039
232;2039
233;2039
234;2039
235;2039
236;2018
237;2018
238;2018
239;2002
240;2002
241;2002
242;2002
243;2002
244;2002
245;2002
246;2002
247;2002
248;2002
249;2002
250;2002
251;2002
252;2002
253;2002
254;2002
255;2002
256;2002
257;1984
258;1984
259;1984
260;1984
261;1984
262;1984
263;1984
264;1984
265;1984
266;1984
267;1984
268;1984
269;1984
270;1984
271;1984
272;1984
273;1984
274;1984
275;1984
276;1984
277;1984
278;1984
279;1984
280;1984
281;1984
282;1984
283;1984
284;1984
285;1984
286;1984
287;1984
288;1984
289;1984
290;1984
291;1984
292;1984
293;1984
294;1984
295;1984
296;1984
297;1984
298;1984
299;1984
300;1984
301;1984
302;1984
303;1984
304;1984
305;1984
306;1984
307;1984
308;1984
309;1984
310;1984
311;1984
312;1984
313;1984
314;1984
315;1984
316;1984
317;1984
318;1984
319;1984
320;1984
321;1984
322;1984
323;1984
324;1984
325;1984
326;1984
327;1984
328;1984
329;1984
330;1984
331;1984
332;1984
333;1984
334;1984
335;1984
336;1984
337;1984
338;1984
339;1984
340;1984
341;1984
342;1984
343;1984
344;1984
345;1984
346;1984
347;1984
348;1984
349;1984
350;1984
351;1984
352;1984
353;1984
354;1984
355;1984
356;1984
357;1984
358;1984
359;1984
360;1984
361;1984
362;1984
363;1984
364;1984
365;1984
366;1984
367;1984
368;1984
369;1984
370;1984
371;1984
372;1984
373;1984
374;1984
375;1984
376;1984
377;1984
378;1984
379;1984
380;1984
381;1984
382;1984
383;1984
384;1984
385;1984
386;1984
387;1984
388;1984
389;1984
390;1984
391;1984
392;1984
393;1984
394;1984
395;1984
396;1984
397;1984
398;1984
399;1984
400;1984
401;1984
402;1984
403;1984
404;1984
405;1984
406;1984
407;1984
408;1984
409;1984
410;1984
411;1984
412;1984
413;1984
414;1984
415;1984
416;1984
417;1984
418;1984
419;1984
420;1984
421;1984
422;1984
423;1984
424;1984
425;1984
426;1984
427;1984
428;1984
429;1984
430;1984
431;1984
432;1984
433;1984
434;1984
435;1984
436;1984
437;1984
438;1984
439;1984
440;1984
441;1984
442;1984
443;1984
444;1984
445;1984
446;1984
447;1984
448;1984
449;1984
450;1984
451;1984
452;1984
453;1984
454;1984
455;1984
456;1984
457;1984
458;1984
459;1984
460;1984
461;1984
462;1984
463;1984
464;1984
465;1984
466;1984
467;1984
468;1984
469;1984
470;1984
471;1984
472;1984
473;1984
474;1984
475;1984
476;1984
477;1984
478;1984
479;1984
480;1984
481;1984
482;1984
483;1984
484;1984
485;1984
486;1984
487;1984
488;1984
489;1984
490;1984
491;1984
492;1984
493;1984
494;1984
495;1984
496;1984
497;1984
498;1984
499;1984
500;1984
501;1984
502;1984
503;1984
504;1984
505;1984
506;1984
507;1984
508;1984
509;1984
510;1984
511;1984
512;1984
513;1984
514;1984
515;1984
516;1984
517;1984
518;1984
519;1984
520;1984
521;1984
522;1984
523;1984
524;1984
525;1984
526;1984
527;1984
528;1984
529;1984
530;1984
531;1984
532;1984
533;1984
534;1984
535;1984
536;1984
537;1984
538;1984
539;1984
540;1984
541;1984
542;1984
543;1984
544;1984
545;1984
546;1984
547;1984
548;1984
549;1984
550;1984
551;1984
552;1984
553;1984
554;1984
555;1984
556;1984
557;1984
558;1984
559;1984
560;1984
561;1984
562;1984
563;1984
564;1984
565;1984
566;1984
567;1984
568;1984
569;1984
570;1984
571;1984
572;1984
573;1984
574;1984
575;1984
576;1984
577;1984
578;1984
579;1984
580;1984
581;1984
582;1984
583;1984
584;1984
585;1984
586;1984
587;1984
588;1984
589;1984
590;1984
591;1984
592;1984
593;1984
594;1984
595;1984
596;1984
597;1984
598;1984
599;1984
600;1984
601;1984
602;1984
603;1984
604;1984
605;1984
606;1984
607;1984
608;1984
609;1984
610;1984
611;1984
612;1984
613;1984
614;1984
615;1984
616;1984
617;1984
618;1984
619;1984
620;1984
621;1984
622;1984
623;1984
624;1984
625;1984
626;1984
627;1984
628;1984
629;1984
630;1984
631;1984
632;1984
633;1984
634;1984
635;1984
636;1984
637;1984
638;1984
639;1984
640;1984
641;1984
642;1984
643;1984
644;1984
645;1984
646;1984
647;1984
648;1984
649;1984
650;1984
651;1984
652;1984
653;1984
654;1984
655;1984
656;1984
657;1984
658;1984
659;1984
660;1984
661;1984
662;1984
663;1984
664;1984
665;1984
666;1984
667;1984
668;1984
669;1984
670;1984
671;1984
672;1984
673;1984
674;1984
675;1984
676;1984
677;1984
678;1984
679;1984
680;1984
681;1984
682;1984
683;1984
684;1984
685;1984
686;1984
687;1984
688;1984
689;1984
690;1984
691;1984
692;1984
693;1984
694;1984
695;1984
696;1984
697;1984
698;1984
699;1984
700;1984
701;1984
702;1984
703;1984
704;1984
705;1984
706;1984
707;1984
708;1984
709;1984
710;1984
711;1984
712;1984
713;1984
714;1984
715;1984
716;1984
717;1984
718;1984
719;1984
720;1984
721;1984
722;1984
723;1984
724;1984
725;1984
726;1984
727;1984
728;1984
729;1984
730;1984
731;1984
732;1984
733;1984
734;1984
735;1984
736;1984
737;1984
738;1984
739;1984
740;1984
741;1984
742;1984
743;1984
744;1984
745;1984
746;1984
747;1984
748;1984
749;1984
750;1984
751;1984
752;1984
753;1984
754;1984
755;1984
756;1984
757;1984
758;1984
759;1984
760;1984
761;1984
762;1984
763;1984
764;1984
765;1984
766;1984
767;1984
768;1984
769;1984
770;1984
771;1984
772;1984
773;1984
774;1984
775;1984
776;1984
777;1984
778;1984
779;1984
780;1984
781;1984
782;1984
783;1984
784;1984
785;1984
786;1984
787;1984
788;1984
789;1984
790;1984
791;1984
792;1984
793;1984
794;1984
795;1984
796;1984
797;1984
798;1984
799;1984
800;1984
801;1984
802;1984
803;1984
804;1984
805;1984
806;1984
807;1984
808;1984
809;1984
810;1984
811;1984
812;1984
813;1984
814;1984
815;1984
816;1984
817;1984
818;1984
819;1984
820;1984
821;1984
822;1984
823;1984
824;1984
825;1984
826;1984
827;1984
828;1984
829;1984
830;1984
831;1984
832;1984
833;1984
834;1984
835;1984
836;1984
837;1984
838;1984
839;1984
840;1984
841;1984
842;1984
843;1984
844;1984
845;1984
846;1984
847;1984
848;1984
849;1984
850;1984
851;1984
852;1984
853;1984
854;1984
855;1984
856;1984
857;1984
858;1984
859;1984
860;1984
861;1984
862;1984
863;1984
864;1984
865;1984
866;1984
867;1984
868;1984
869;1984
870;1984
871;1984
872;1984
873;1984
874;1984
875;1984
876;1984
877;1984
878;1984
879;1984
880;1984
881;1984
882;1984
883;1984
884;1984
885;1984
886;1984
887;1984
888;1984
889;1984
890;1984
891;1984
892;1984
893;1984
894;1984
895;1984
896;1984
897;1984
898;1984
899;1984
900;1984
901;1984
902;1984
903;1984
904;1984
905;1984
906;1984
907;1984
908;1984
909;1984
910;1984
911;1984
912;1984
913;1984
914;1984
915;1984
916;1984
917;1984
918;1984
919;1984
920;1984
921;1984
922;1984
923;1984
924;1984
925;1984
926;1984
927;1984
928;1984
929;1984
930;1984
931;1984
932;1984
933;1984
934;1984
935;1984
936;1984
937;1984
938;1984
939;1984
940;1984
941;1984
942;1984
943;1984
