generacja;koszt_scierzki
1;5601
2;5580
3;5006
4;4992
5;4959
6;4775
7;4775
8;4718
9;4544
10;4459
11;4437
12;3968
13;3968
14;3968
15;3968
16;3833
17;3766
18;3766
19;3726
20;3575
21;3460
22;3460
23;3450
24;3280
25;3280
26;3280
27;3241
28;3094
29;3094
30;3068
31;3055
32;2962
33;2919
34;2852
35;2799
36;2799
37;2715
38;2715
39;2667
40;2544
41;2544
42;2544
43;2413
44;2413
45;2413
46;2413
47;2402
48;2370
49;2370
50;2357
51;2357
52;2320
53;2262
54;2199
55;2199
56;2199
57;2197
58;2173
59;2119
60;2119
61;2116
62;2115
63;2104
64;2104
65;2020
66;2020
67;2020
68;2009
69;1960
70;1959
71;1948
72;1948
73;1925
74;1914
75;1914
76;1914
77;1914
78;1914
79;1914
80;1914
81;1914
82;1914
83;1914
84;1914
85;1914
86;1914
87;1914
88;1914
89;1914
90;1914
91;1914
92;1914
93;1914
94;1914
95;1914
96;1914
97;1914
98;1914
99;1914
100;1914
101;1914
102;1914
103;1914
104;1914
105;1914
106;1914
107;1914
108;1914
109;1914
110;1914
111;1914
112;1914
113;1914
114;1914
115;1914
116;1914
117;1914
118;1914
119;1914
120;1914
121;1914
122;1914
123;1914
124;1914
125;1914
126;1914
127;1914
128;1914
129;1914
130;1914
131;1914
132;1914
133;1914
134;1914
135;1914
136;1914
137;1914
138;1914
139;1914
140;1914
141;1914
142;1914
143;1914
144;1914
145;1914
146;1914
147;1914
148;1914
149;1914
150;1914
151;1914
152;1914
153;1914
154;1914
155;1914
156;1914
157;1914
158;1914
159;1914
160;1914
161;1914
162;1914
163;1914
164;1914
165;1914
166;1914
167;1914
168;1914
169;1914
170;1914
171;1914
172;1914
173;1914
174;1914
175;1914
176;1914
177;1914
178;1914
179;1914
180;1914
181;1914
182;1914
183;1914
184;1914
185;1914
186;1914
187;1914
188;1914
189;1914
190;1914
191;1914
192;1914
193;1914
194;1914
195;1914
196;1914
197;1914
198;1914
199;1914
200;1914
201;1914
202;1914
203;1914
204;1914
